URL does not exist
         394396 function calls (376828 primitive calls) in 2.525 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 1139/810    0.001    0.000    0.002    0.000 {built-in method builtins.hash}
        1    0.000    0.000    0.002    0.002 __meta__.py:1(<module>)
      488    0.001    0.000    0.002    0.000 enum.py:79(_is_private)
        1    0.000    0.000    0.002    0.002 contextvars.py:1(<module>)
      280    0.001    0.000    0.002    0.000 {built-in method builtins.any}
     3860    0.002    0.000    0.002    0.000 {method 'add' of 'set' objects}
        4    0.000    0.000    0.002    0.000 anyio.py:98(connect_tcp)
     5989    0.002    0.000    0.002    0.000 {built-in method builtins.ord}
       63    0.001    0.000    0.002    0.000 dataclasses.py:760(_get_field)
        2    0.000    0.000    0.002    0.001 _client.py:179(aclose)
        6    0.000    0.000    0.002    0.000 selector_events.py:278(_add_reader)
        4    0.000    0.000    0.002    0.000 auto.py:22(connect_tcp)
        1    0.000    0.000    0.002    0.002 asgi.py:1(<module>)
        5    0.000    0.000    0.002    0.000 _sockets.py:124(connect_tcp)
      708    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
        1    0.000    0.000    0.002    0.002 message.py:1(<module>)
     2057    0.002    0.000    0.002    0.000 {method 'rpartition' of 'str' objects}
        1    0.000    0.000    0.002    0.002 _connection.py:139(Connection)
       39    0.001    0.000    0.002    0.000 contextlib.py:141(__exit__)
        3    0.000    0.000    0.002    0.001 selector_events.py:631(sock_connect)
  461/271    0.001    0.000    0.002    0.000 typing.py:1258(__hash__)
      100    0.001    0.000    0.002    0.000 functools.py:35(update_wrapper)
        2    0.000    0.000    0.002    0.001 _urlparse.py:213(urlparse)
      292    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:232(__init__)
       96    0.002    0.000    0.002    0.000 {built-in method _abc._abc_init}
       46    0.001    0.000    0.002    0.000 typing.py:1096(_generic_init_subclass)
      191    0.001    0.000    0.002    0.000 typing.py:1178(__getattr__)
      236    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:699(_validate_timestamp_pyc)
       14    0.000    0.000    0.002    0.000 typing.py:1519(__getitem__)
        1    0.000    0.000    0.002    0.002 runners.py:57(__enter__)
        2    0.000    0.000    0.002    0.001 runners.py:131(_lazy_init)
     4118    0.002    0.000    0.002    0.000 _parser.py:113(__init__)
        8    0.000    0.000    0.002    0.000 _asyncio.py:1281(receive)
        1    0.000    0.000    0.002    0.002 events.py:821(new_event_loop)
        2    0.002    0.001    0.002    0.001 {built-in method _thread.start_new_thread}
      290    0.002    0.000    0.002    0.000 {built-in method _imp.is_builtin}
       77    0.000    0.000    0.002    0.000 css_types.py:267(__init__)
        7    0.001    0.000    0.002    0.000 _connection.py:260(_process_event)
        2    0.000    0.000    0.002    0.001 default.py:274(aclose)
        2    0.000    0.000    0.001    0.001 selector_events.py:656(_sock_connect)
        1    0.000    0.000    0.001    0.001 events.py:714(new_event_loop)
        2    0.000    0.000    0.001    0.001 connection_pool.py:409(aclose)
        1    0.000    0.000    0.001    0.001 unix_events.py:63(__init__)
      292    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:445(cb)
        1    0.000    0.000    0.001    0.001 selector_events.py:59(__init__)
        1    0.000    0.000    0.001    0.001 __init__.py:436(PercentStyle)
      807    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:645(parent)
        1    0.000    0.000    0.001    0.001 _client.py:391(_merge_url)
       69    0.000    0.000    0.001    0.000 css_parser.py:532(parse_tag_pattern)
       81    0.000    0.000    0.001    0.000 typing.py:317(_deduplicate)
       27    0.000    0.000    0.001    0.000 dataclasses.py:1240(dataclass)
        1    0.000    0.000    0.001    0.001 charset.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _markupbase.py:1(<module>)
       21    0.000    0.000    0.001    0.000 _asyncio.py:416(__enter__)
      944    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
      153    0.001    0.000    0.001    0.000 dataclasses.py:701(_is_type)
       10    0.000    0.000    0.001    0.000 typing.py:1533(__getitem_inner__)
       18    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:989(create_module)
       91    0.000    0.000    0.001    0.000 enum.py:1551(__or__)
       90    0.000    0.000    0.001    0.000 typing.py:1557(<genexpr>)
       14    0.000    0.000    0.001    0.000 enum.py:513(__prepare__)
       82    0.001    0.000    0.001    0.000 {built-in method posix.getcwd}
        5    0.001    0.000    0.001    0.000 base_events.py:451(create_task)
       59    0.000    0.000    0.001    0.000 events.py:36(__init__)
      442    0.001    0.000    0.001    0.000 enum.py:38(_is_descriptor)
        1    0.000    0.000    0.001    0.001 parse.py:1079(_splittype)
        1    0.000    0.000    0.001    0.001 timeouts.py:1(<module>)
       18    0.001    0.000    0.001    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.001    0.001 element.py:115(ContentMetaAttributeValue)
      311    0.001    0.000    0.001    0.000 types.py:192(__init__)
      442    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:82(remove)
        1    0.000    0.000    0.001    0.001 ipaddress.py:2314(_IPv6Constants)
       14    0.001    0.000    0.001    0.000 {built-in method builtins.sorted}
  190/128    0.001    0.000    0.001    0.000 typing.py:1573(__hash__)
        1    0.000    0.000    0.001    0.001 selector_events.py:118(_make_self_pipe)
       18    0.001    0.000    0.001    0.000 {built-in method _imp.exec_builtin}
       11    0.001    0.000    0.001    0.000 inspect.py:2366(_signature_from_function)
       21    0.000    0.000    0.001    0.000 _asyncio.py:447(__exit__)
        1    0.000    0.000    0.001    0.001 _writers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _client.py:189(__init__)
        2    0.001    0.001    0.001    0.001 {method 'connect' of '_socket.socket' objects}
       84    0.000    0.000    0.001    0.000 css_parser.py:798(parse_combinator)
        1    0.000    0.000    0.001    0.001 parse.py:1100(_splithost)
       34    0.000    0.000    0.001    0.000 ipaddress.py:2238(__init__)
        2    0.000    0.000    0.001    0.001 http2.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _base.py:1(<module>)
  209/171    0.001    0.000    0.001    0.000 _compiler.py:436(_get_literal_prefix)
        4    0.000    0.000    0.001    0.000 connection_pool.py:341(_close_connections)
      421    0.001    0.000    0.001    0.000 _parser.py:265(getwhile)
       30    0.000    0.000    0.001    0.000 <frozen zipimport>:64(__init__)
        1    0.001    0.001    0.001    0.001 _writers.py:36(write_request)
        1    0.001    0.001    0.001    0.001 base_subprocess.py:1(<module>)
      523    0.001    0.000    0.001    0.000 enum.py:1129(__new__)
     1017    0.001    0.000    0.001    0.000 typing.py:1252(__eq__)
     1187    0.001    0.000    0.001    0.000 {method 'get' of 'mappingproxy' objects}
        4    0.001    0.000    0.001    0.000 socket.py:221(__init__)
        4    0.000    0.000    0.001    0.000 selector_events.py:969(_read_ready)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
        1    0.000    0.000    0.001    0.001 models.py:1(<module>)
        1    0.000    0.000    0.001    0.001 base64.py:1(<module>)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1680(extract_cookies)
       34    0.001    0.000    0.001    0.000 {method 'search' of 're.Pattern' objects}
      136    0.001    0.000    0.001    0.000 css_parser.py:359(__init__)
        4    0.000    0.000    0.001    0.000 selector_events.py:1009(_read_ready__data_received)
       10    0.000    0.000    0.001    0.000 ssl.py:850(read)
        2    0.000    0.000    0.001    0.001 base_events.py:586(shutdown_default_executor)
       27    0.001    0.000    0.001    0.000 dataclasses.py:250(_recursive_repr)
        1    0.000    0.000    0.001    0.001 default.py:1(<module>)
        1    0.000    0.000    0.001    0.001 abc.py:1(<module>)
        7    0.000    0.000    0.001    0.000 dataclasses.py:882(_hash_add)
      277    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
       49    0.000    0.000    0.001    0.000 _urlparse.py:223(<genexpr>)
       40    0.000    0.000    0.001    0.000 functools.py:518(decorating_function)
        1    0.001    0.001    0.001    0.001 response.py:1(<module>)
      515    0.001    0.000    0.001    0.000 enum.py:48(_is_dunder)
        7    0.000    0.000    0.001    0.000 dataclasses.py:675(_hash_fn)
       10    0.001    0.000    0.001    0.000 {method 'read' of '_ssl._SSLSocket' objects}
     1123    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1222(__enter__)
        2    0.000    0.000    0.001    0.000 anyio.py:82(get_extra_info)
       10    0.000    0.000    0.001    0.000 inspect.py:3262(__str__)
       29    0.001    0.000    0.001    0.000 {built-in method _contextvars.copy_context}
        2    0.000    0.000    0.001    0.000 _tasks.py:1(<module>)
        1    0.000    0.000    0.001    0.001 selectors.py:1(<module>)
      183    0.000    0.000    0.001    0.000 _parser.py:86(opengroup)
        9    0.000    0.000    0.001    0.000 typing.py:1822(__new__)
        4    0.000    0.000    0.001    0.000 anyio.py:39(write)
       47    0.001    0.000    0.001    0.000 {method 'isprintable' of 'str' objects}
      197    0.000    0.000    0.001    0.000 {built-in method builtins.delattr}
      5/3    0.000    0.000    0.001    0.000 _asyncio.py:553(_deliver_cancellation)
     1857    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
        1    0.000    0.000    0.001    0.001 errors.py:1(<module>)
      308    0.000    0.000    0.001    0.000 css_parser.py:238(css_unescape)
        2    0.000    0.000    0.001    0.000 _client.py:2008(__aexit__)
        1    0.000    0.000    0.001    0.001 cookiejar.py:1246(CookieJar)
        8    0.001    0.000    0.001    0.000 {method 'recv' of '_socket.socket' objects}
        1    0.001    0.001    0.001    0.001 idnadata.py:1(<module>)
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
        5    0.000    0.000    0.001    0.000 selector_events.py:925(_add_reader)
        2    0.000    0.000    0.001    0.000 default.py:365(__aexit__)
        1    0.000    0.000    0.001    0.001 ipaddress.py:1569(_IPv4Constants)
      273    0.000    0.000    0.001    0.000 css_parser.py:334(match)
       82    0.001    0.000    0.001    0.000 typing_extensions.py:2954(_has_generic_or_protocol_as_origin)
        2    0.000    0.000    0.001    0.000 socks_proxy.py:1(<module>)
        1    0.000    0.000    0.001    0.001 util.py:1(<module>)
        1    0.000    0.000    0.001    0.001 random.py:1(<module>)
        1    0.000    0.000    0.001    0.001 selector_events.py:1(<module>)
        1    0.000    0.000    0.001    0.001 mimetypes.py:1(<module>)
        2    0.000    0.000    0.001    0.000 _models.py:1270(info)
       21    0.000    0.000    0.001    0.000 ipaddress.py:1502(__init__)
        1    0.001    0.001    0.001    0.001 entities.py:1(<module>)
       69    0.000    0.000    0.001    0.000 css_types.py:251(__init__)
      115    0.000    0.000    0.001    0.000 dataclasses.py:864(_set_new_attribute)
        2    0.000    0.000    0.001    0.000 connection_pool.py:358(__aexit__)
      277    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        1    0.000    0.000    0.001    0.001 _util.py:1(<module>)
        2    0.000    0.000    0.001    0.000 connection_pool.py:347(aclose)
       16    0.000    0.000    0.001    0.000 inspect.py:2799(__str__)
       21    0.000    0.000    0.001    0.000 _asyncio.py:545(_timeout)
        2    0.000    0.000    0.001    0.000 _typedattr.py:58(extra)
      442    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:173(__exit__)
        8    0.000    0.000    0.001    0.000 _models.py:144(__init__)
        2    0.000    0.000    0.001    0.000 base_events.py:1161(_create_connection_transport)
      488    0.001    0.000    0.001    0.000 enum.py:59(_is_sunder)
       38    0.001    0.000    0.001    0.000 inspect.py:175(get_annotations)
       15    0.000    0.000    0.001    0.000 _util.py:108(__new__)
      191    0.001    0.000    0.001    0.000 {built-in method _sre.compile}
        4    0.000    0.000    0.001    0.000 selector_events.py:859(resume_reading)
        2    0.000    0.000    0.001    0.000 http_proxy.py:1(<module>)
      730    0.000    0.000    0.001    0.000 {built-in method from_bytes}
       44    0.000    0.000    0.001    0.000 _impl.py:25(current_async_library)
        1    0.000    0.000    0.001    0.001 _receivebuffer.py:1(<module>)
       37    0.000    0.000    0.001    0.000 base_events.py:785(call_soon)
        1    0.000    0.000    0.001    0.001 traceback.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _models.py:383(__init__)
      326    0.000    0.000    0.001    0.000 typing.py:1565(__eq__)
        6    0.000    0.000    0.001    0.000 _synchronization.py:70(__aenter__)
        2    0.000    0.000    0.001    0.000 tls.py:228(extra_attributes)
        7    0.000    0.000    0.001    0.000 selector_events.py:294(_remove_reader)
     1649    0.001    0.000    0.001    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.001    0.001 selector_events.py:69(_make_socket_transport)
      191    0.000    0.000    0.001    0.000 _parser.py:231(__init__)
        1    0.000    0.000    0.001    0.001 encoders.py:1(<module>)
       10    0.000    0.000    0.001    0.000 typing.py:1515(copy_with)
      491    0.001    0.000    0.001    0.000 {method 'pop' of 'dict' objects}
      106    0.001    0.000    0.001    0.000 enum.py:820(<genexpr>)
      312    0.001    0.000    0.001    0.000 {method 'sub' of 're.Pattern' objects}
       51    0.000    0.000    0.001    0.000 ipaddress.py:1920(__init__)
       40    0.000    0.000    0.001    0.000 contextlib.py:299(helper)
        1    0.000    0.000    0.001    0.001 unix_events.py:67(close)
     1091    0.001    0.000    0.001    0.000 {method 'group' of 're.Match' objects}
       13    0.000    0.000    0.001    0.000 base_events.py:767(call_at)
        1    0.000    0.000    0.001    0.001 selector_events.py:936(__init__)
        1    0.000    0.000    0.001    0.001 runners.py:1(<module>)
      762    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
      189    0.001    0.000    0.001    0.000 enum.py:785(__delattr__)
       26    0.000    0.000    0.001    0.000 inspect.py:1456(formatannotation)
      272    0.001    0.000    0.001    0.000 {built-in method _imp.find_frozen}
       16    0.000    0.000    0.001    0.000 selectors.py:180(get_key)
     1831    0.001    0.000    0.001    0.000 {method 'isupper' of 'str' objects}
        2    0.000    0.000    0.001    0.000 _sockets.py:58(extra_attributes)
